video_path,time_offset,label,bounding_box,x,y
/videos/video_001.mp4,1962.0,ball,"330,84,750,84,750,324,330,324",270,102.0
/videos/video_001.mp4,1963.0,ball,"302,98,722,98,722,338,302,338",256,109.0
/videos/video_001.mp4,1964.0,ball,"282,110,702,110,702,350,282,350",246,115.0
/videos/video_001.mp4,1965.0,ball,"326,78,746,78,746,318,326,318",268,99.0
/videos/video_001.mp4,1966.0,ball,"338,88,758,88,758,328,338,328",274,104.0
/videos/video_001.mp4,1967.0,ball,"322,82,742,82,742,322,322,322",266,101.0
/videos/video_001.mp4,1968.0,ball,"318,82,738,82,738,322,318,322",264,101.0
/videos/video_001.mp4,1969.0,ball,"304,82,724,82,724,322,304,322",257,101.0
/videos/video_001.mp4,1970.0,ball,"290,86,710,86,710,326,290,326",250,103.0
/videos/video_001.mp4,1971.0,ball,"288,80,708,80,708,320,288,320",249,100.0
/videos/video_001.mp4,1972.0,ball,"288,76,708,76,708,316,288,316",249,98.0
/videos/video_001.mp4,1973.0,ball,"284,78,704,78,704,318,284,318",247,99.0
/videos/video_001.mp4,1974.0,ball,"282,84,702,84,702,324,282,324",246,102.0
/videos/video_001.mp4,1975.0,ball,"292,72,712,72,712,312,292,312",251,96.0
/videos/video_001.mp4,1976.0,ball,"282,76,702,76,702,316,282,316",246,98.0
/videos/video_001.mp4,1977.0,ball,"288,82,708,82,708,322,288,322",249,101.0
/videos/video_001.mp4,1978.0,ball,"282,80,702,80,702,320,282,320",246,100.0
/videos/video_001.mp4,1979.0,ball,"278,78,698,78,698,318,278,318",244,99.0
/videos/video_001.mp4,1980.0,ball,"128,156,548,156,548,396,128,396",169,138.0
/videos/video_001.mp4,1981.0,ball,"136,170,556,170,556,410,136,410",173,145.0
/videos/video_001.mp4,1982.0,ball,"148,156,568,156,568,396,148,396",179,138.0
/videos/video_001.mp4,1983.0,ball,"198,126,618,126,618,366,198,366",204,123.0
/videos/video_001.mp4,1984.0,ball,"252,116,672,116,672,356,252,356",231,118.0
/videos/video_001.mp4,1985.0,ball,"198,108,618,108,618,348,198,348",204,114.0
/videos/video_001.mp4,1986.0,ball,"148,112,568,112,568,352,148,352",179,116.0
/videos/video_001.mp4,1987.0,ball,"140,100,560,100,560,340,140,340",175,110.0
/videos/video_001.mp4,1988.0,ball,"102,126,522,126,522,366,102,366",156,123.0
/videos/video_001.mp4,1989.0,ball,"72,142,492,142,492,382,72,382",141,131.0
/videos/video_001.mp4,1990.0,ball,"258,94,678,94,678,334,258,334",234,107.0
/videos/video_001.mp4,1991.0,ball,"332,60,752,60,752,300,332,300",271,90.0
/videos/video_001.mp4,1992.0,ball,"378,82,798,82,798,322,378,322",294,101.0
/videos/video_001.mp4,1993.0,ball,"408,72,828,72,828,312,408,312",309,96.0
/videos/video_001.mp4,1994.0,ball,"512,72,932,72,932,312,512,312",361,96.0
/videos/video_001.mp4,1995.0,ball,"602,98,1022,98,1022,338,602,338",406,109.0
/videos/video_001.mp4,1996.0,ball,"654,108,1074,108,1074,348,654,348",432,114.0
/videos/video_001.mp4,1997.0,ball,"598,98,1018,98,1018,338,598,338",404,109.0
/videos/video_001.mp4,1998.0,ball,"568,88,988,88,988,328,568,328",389,104.0
/videos/video_001.mp4,1999.0,ball,"566,84,986,84,986,324,566,324",388,102.0
/videos/video_001.mp4,2000.0,ball,"362,64,782,64,782,304,362,304",286,92.0
/videos/video_001.mp4,2001.0,ball,"262,72,682,72,682,312,262,312",236,96.0
/videos/video_001.mp4,2002.0,ball,"186,88,606,88,606,328,186,328",198,104.0
/videos/video_001.mp4,2003.0,ball,"120,110,540,110,540,350,120,350",165,115.0
/videos/video_001.mp4,2004.0,ball,"120,118,540,118,540,358,120,358",165,119.0
/videos/video_001.mp4,2005.0,ball,"126,106,546,106,546,346,126,346",168,113.0
/videos/video_001.mp4,2006.0,ball,"162,92,582,92,582,332,162,332",186,106.0
/videos/video_001.mp4,2007.0,ball,"178,88,598,88,598,328,178,328",194,104.0
/videos/video_001.mp4,2008.0,ball,"50,80,470,80,470,320,50,320",130,100.0
/videos/video_001.mp4,2009.0,ball,"64,58,484,58,484,298,64,298",137,89.0
/videos/video_001.mp4,2010.0,ball,"112,94,532,94,532,334,112,334",161,107.0
/videos/video_001.mp4,2011.0,ball,"122,110,542,110,542,350,122,350",166,115.0
/videos/video_001.mp4,2012.0,ball,"132,110,552,110,552,350,132,350",171,115.0
/videos/video_001.mp4,2013.0,ball,"142,104,562,104,562,344,142,344",176,112.0
/videos/video_001.mp4,2014.0,ball,"126,102,546,102,546,342,126,342",168,111.0
/videos/video_001.mp4,2015.0,ball,"128,114,548,114,548,354,128,354",169,117.0
/videos/video_001.mp4,2016.0,ball,"114,102,534,102,534,342,114,342",162,111.0
/videos/video_001.mp4,2017.0,ball,"130,102,550,102,550,342,130,342",170,111.0
/videos/video_001.mp4,2018.0,ball,"126,102,546,102,546,342,126,342",168,111.0
/videos/video_001.mp4,2019.0,ball,"128,108,548,108,548,348,128,348",169,114.0
/videos/video_001.mp4,2020.0,ball,"152,110,572,110,572,350,152,350",181,115.0
/videos/video_001.mp4,2021.0,ball,"118,100,538,100,538,340,118,340",164,110.0
/videos/video_001.mp4,2022.0,ball,"66,82,486,82,486,322,66,322",138,101.0
/videos/video_001.mp4,2023.0,ball,"14,184,434,184,434,424,14,424",112,152.0
/videos/video_001.mp4,2024.0,ball,"0,286,396,286,396,526,0,526",93,203.0
/videos/video_001.mp4,2025.0,ball,"8,336,428,336,428,576,8,576",109,228.0
/videos/video_001.mp4,2026.0,ball,"82,336,502,336,502,576,82,576",146,228.0
/videos/video_001.mp4,2027.0,ball,"416,330,836,330,836,570,416,570",313,225.0
/videos/video_001.mp4,2028.0,ball,"586,290,1006,290,1006,530,586,530",398,205.0
/videos/video_001.mp4,2029.0,ball,"516,252,936,252,936,492,516,492",363,186.0
/videos/video_001.mp4,2030.0,ball,"118,144,538,144,538,384,118,384",164,132.0
/videos/video_001.mp4,2031.0,ball,"120,142,540,142,540,382,120,382",165,131.0
/videos/video_001.mp4,2032.0,ball,"150,120,570,120,570,360,150,360",180,120.0
/videos/video_001.mp4,2033.0,ball,"210,98,630,98,630,338,210,338",210,109.0
/videos/video_001.mp4,2034.0,ball,"308,94,728,94,728,334,308,334",259,107.0
/videos/video_001.mp4,2035.0,ball,"404,92,824,92,824,332,404,332",307,106.0
/videos/video_001.mp4,2036.0,ball,"430,114,850,114,850,354,430,354",320,117.0
/videos/video_001.mp4,2037.0,ball,"462,134,882,134,882,374,462,374",336,127.0
/videos/video_001.mp4,2038.0,ball,"442,110,862,110,862,350,442,350",326,115.0
/videos/video_001.mp4,2039.0,ball,"404,78,824,78,824,318,404,318",307,99.0
/videos/video_001.mp4,2040.0,ball,"406,90,826,90,826,330,406,330",308,105.0
/videos/video_001.mp4,2041.0,ball,"336,98,756,98,756,338,336,338",273,109.0
/videos/video_001.mp4,2042.0,ball,"328,110,748,110,748,350,328,350",269,115.0
/videos/video_001.mp4,2043.0,ball,"376,112,796,112,796,352,376,352",293,116.0
/videos/video_001.mp4,2044.0,ball,"524,88,944,88,944,328,524,328",367,104.0
/videos/video_001.mp4,2045.0,ball,"566,94,986,94,986,334,566,334",388,107.0
/videos/video_001.mp4,2046.0,ball,"530,78,950,78,950,318,530,318",370,99.0
/videos/video_001.mp4,2047.0,ball,"502,94,922,94,922,334,502,334",356,107.0
/videos/video_001.mp4,2048.0,ball,"520,92,940,92,940,332,520,332",365,106.0
/videos/video_001.mp4,2049.0,ball,"564,92,984,92,984,332,564,332",387,106.0
/videos/video_001.mp4,2050.0,ball,"600,96,1020,96,1020,336,600,336",405,108.0
/videos/video_001.mp4,2051.0,ball,"624,94,1044,94,1044,334,624,334",417,107.0
/videos/video_001.mp4,2052.0,ball,"702,110,1122,110,1122,350,702,350",456,115.0
/videos/video_001.mp4,2053.0,ball,"694,112,1114,112,1114,352,694,352",452,116.0
/videos/video_001.mp4,2054.0,ball,"670,110,1090,110,1090,350,670,350",440,115.0
/videos/video_001.mp4,2055.0,ball,"678,110,1098,110,1098,350,678,350",444,115.0
/videos/video_001.mp4,2056.0,ball,"596,88,1016,88,1016,328,596,328",403,104.0
/videos/video_001.mp4,2057.0,ball,"670,142,1090,142,1090,382,670,382",440,131.0
/videos/video_001.mp4,2058.0,ball,"784,274,1204,274,1204,514,784,514",497,197.0
/videos/video_001.mp4,2059.0,ball,"868,286,1280,286,1280,526,868,526",539,203.0
/videos/video_001.mp4,2060.0,ball,"822,258,1242,258,1242,498,822,498",516,189.0
/videos/video_001.mp4,2061.0,ball,"600,114,1020,114,1020,354,600,354",405,117.0
/videos/video_001.mp4,2062.0,ball,"834,180,1254,180,1254,420,834,420",522,150.0
/videos/video_001.mp4,2063.0,ball,"802,174,1222,174,1222,414,802,414",506,147.0
/videos/video_001.mp4,2064.0,ball,"810,176,1230,176,1230,416,810,416",510,148.0
/videos/video_001.mp4,2065.0,ball,"816,174,1236,174,1236,414,816,414",513,147.0
/videos/video_001.mp4,2066.0,ball,"810,174,1230,174,1230,414,810,414",510,147.0
/videos/video_001.mp4,2067.0,ball,"810,174,1230,174,1230,414,810,414",510,147.0
/videos/video_001.mp4,2068.0,ball,"808,174,1228,174,1228,414,808,414",509,147.0
/videos/video_001.mp4,2069.0,ball,"286,102,706,102,706,342,286,342",248,111.0
/videos/video_001.mp4,2070.0,ball,"290,100,710,100,710,340,290,340",250,110.0
/videos/video_001.mp4,2071.0,ball,"260,130,680,130,680,370,260,370",235,125.0
/videos/video_001.mp4,2072.0,ball,"848,210,1268,210,1268,450,848,450",529,165.0
/videos/video_001.mp4,2073.0,ball,"850,214,1270,214,1270,454,850,454",530,167.0
/videos/video_001.mp4,2074.0,ball,"824,232,1244,232,1244,472,824,472",517,176.0
/videos/video_001.mp4,2075.0,ball,"848,344,1268,344,1268,584,848,584",529,232.0
/videos/video_001.mp4,2076.0,ball,"836,370,1256,370,1256,610,836,610",523,245.0
/videos/video_001.mp4,2077.0,ball,"800,306,1220,306,1220,546,800,546",505,213.0
/videos/video_001.mp4,2078.0,ball,"672,184,1092,184,1092,424,672,424",441,152.0
/videos/video_001.mp4,2079.0,ball,"536,108,956,108,956,348,536,348",373,114.0
/videos/video_001.mp4,2080.0,ball,"480,84,900,84,900,324,480,324",345,102.0
/videos/video_001.mp4,2081.0,ball,"426,78,846,78,846,318,426,318",318,99.0
/videos/video_001.mp4,2082.0,ball,"382,64,802,64,802,304,382,304",296,92.0
/videos/video_001.mp4,2083.0,ball,"360,66,780,66,780,306,360,306",285,93.0
/videos/video_001.mp4,2084.0,ball,"334,72,754,72,754,312,334,312",272,96.0
/videos/video_001.mp4,2085.0,ball,"324,84,744,84,744,324,324,324",267,102.0
/videos/video_001.mp4,2086.0,ball,"316,104,736,104,736,344,316,344",263,112.0
/videos/video_001.mp4,2087.0,ball,"306,100,726,100,726,340,306,340",258,110.0
/videos/video_001.mp4,2088.0,ball,"312,102,732,102,732,342,312,342",261,111.0
/videos/video_001.mp4,2089.0,ball,"266,92,686,92,686,332,266,332",238,106.0
/videos/video_001.mp4,2090.0,ball,"214,86,634,86,634,326,214,326",212,103.0
/videos/video_001.mp4,2091.0,ball,"180,102,600,102,600,342,180,342",195,111.0
/videos/video_001.mp4,2092.0,ball,"0,198,386,198,386,438,0,438",88,159.0
/videos/video_001.mp4,2093.0,ball,"0,190,370,190,370,430,0,430",80,155.0
/videos/video_001.mp4,2094.0,ball,"0,194,382,194,382,434,0,434",86,157.0
/videos/video_001.mp4,2095.0,ball,"0,196,382,196,382,436,0,436",86,158.0
/videos/video_001.mp4,2096.0,ball,"0,182,398,182,398,422,0,422",94,151.0
/videos/video_001.mp4,2097.0,ball,"0,168,418,168,418,408,0,408",104,144.0
/videos/video_001.mp4,2098.0,ball,"20,172,440,172,440,412,20,412",115,146.0
/videos/video_001.mp4,2099.0,ball,"14,170,434,170,434,410,14,410",112,145.0
/videos/video_001.mp4,2100.0,ball,"0,168,420,168,420,408,0,408",105,144.0
/videos/video_001.mp4,2101.0,ball,"64,164,484,164,484,404,64,404",137,142.0
/videos/video_001.mp4,2102.0,ball,"84,138,504,138,504,378,84,378",147,129.0
/videos/video_001.mp4,2103.0,ball,"194,126,614,126,614,366,194,366",202,123.0
/videos/video_001.mp4,2104.0,ball,"270,102,690,102,690,342,270,342",240,111.0
/videos/video_001.mp4,2105.0,ball,"260,112,680,112,680,352,260,352",235,116.0
/videos/video_001.mp4,2106.0,ball,"326,114,746,114,746,354,326,354",268,117.0
/videos/video_001.mp4,2107.0,ball,"350,104,770,104,770,344,350,344",280,112.0
/videos/video_001.mp4,2108.0,ball,"370,92,790,92,790,332,370,332",290,106.0
/videos/video_001.mp4,2109.0,ball,"366,94,786,94,786,334,366,334",288,107.0
/videos/video_001.mp4,2110.0,ball,"356,88,776,88,776,328,356,328",283,104.0
/videos/video_001.mp4,2111.0,ball,"340,88,760,88,760,328,340,328",275,104.0
/videos/video_001.mp4,2112.0,ball,"328,88,748,88,748,328,328,328",269,104.0
/videos/video_001.mp4,2113.0,ball,"336,88,756,88,756,328,336,328",273,104.0
/videos/video_001.mp4,2114.0,ball,"338,92,758,92,758,332,338,332",274,106.0
/videos/video_001.mp4,2115.0,ball,"334,92,754,92,754,332,334,332",272,106.0
/videos/video_001.mp4,2116.0,ball,"340,98,760,98,760,338,340,338",275,109.0
/videos/video_001.mp4,2117.0,ball,"340,98,760,98,760,338,340,338",275,109.0
/videos/video_001.mp4,2118.0,ball,"370,96,790,96,790,336,370,336",290,108.0
/videos/video_001.mp4,2119.0,ball,"374,96,794,96,794,336,374,336",292,108.0
/videos/video_001.mp4,2120.0,ball,"332,98,752,98,752,338,332,338",271,109.0
/videos/video_001.mp4,2121.0,ball,"278,102,698,102,698,342,278,342",244,111.0
/videos/video_001.mp4,2122.0,ball,"172,124,592,124,592,364,172,364",191,122.0
/videos/video_001.mp4,2123.0,ball,"138,144,558,144,558,384,138,384",174,132.0
/videos/video_001.mp4,2124.0,ball,"144,136,564,136,564,376,144,376",177,128.0
/videos/video_001.mp4,2125.0,ball,"150,152,570,152,570,392,150,392",180,136.0
/videos/video_001.mp4,2126.0,ball,"166,156,586,156,586,396,166,396",188,138.0
/videos/video_001.mp4,2127.0,ball,"338,358,758,358,758,598,338,598",274,239.0
/videos/video_001.mp4,2129.0,ball,"128,268,548,268,548,508,128,508",169,194.0
/videos/video_001.mp4,2130.0,ball,"214,284,634,284,634,524,214,524",212,202.0
/videos/video_001.mp4,2131.0,ball,"280,308,700,308,700,548,280,548",245,214.0
/videos/video_001.mp4,2132.0,ball,"466,116,886,116,886,356,466,356",338,118.0
/videos/video_001.mp4,2133.0,ball,"448,108,868,108,868,348,448,348",329,114.0
/videos/video_001.mp4,2134.0,ball,"434,104,854,104,854,344,434,344",322,112.0
/videos/video_001.mp4,2135.0,ball,"408,134,828,134,828,374,408,374",309,127.0
/videos/video_001.mp4,2136.0,ball,"486,230,906,230,906,470,486,470",348,175.0
/videos/video_001.mp4,2137.0,ball,"520,232,940,232,940,472,520,472",365,176.0
/videos/video_001.mp4,2138.0,ball,"704,208,1124,208,1124,448,704,448",457,164.0
/videos/video_001.mp4,2139.0,ball,"738,166,1158,166,1158,406,738,406",474,143.0
/videos/video_001.mp4,2140.0,ball,"680,134,1100,134,1100,374,680,374",445,127.0
/videos/video_001.mp4,2141.0,ball,"644,156,1064,156,1064,396,644,396",427,138.0
/videos/video_001.mp4,2142.0,ball,"560,140,980,140,980,380,560,380",385,130.0
/videos/video_001.mp4,2143.0,ball,"408,122,828,122,828,362,408,362",309,121.0
/videos/video_001.mp4,2144.0,ball,"310,120,730,120,730,360,310,360",260,120.0
/videos/video_001.mp4,2145.0,ball,"94,174,514,174,514,414,94,414",152,147.0
/videos/video_001.mp4,2146.0,ball,"0,278,344,278,344,518,0,518",67,199.0
/videos/video_001.mp4,2147.0,ball,"0,246,388,246,388,486,0,486",89,183.0
/videos/video_001.mp4,2148.0,ball,"0,158,416,158,416,398,0,398",103,139.0
/videos/video_001.mp4,2149.0,ball,"144,142,564,142,564,382,144,382",177,131.0
/videos/video_001.mp4,2150.0,ball,"336,112,756,112,756,352,336,352",273,116.0
/videos/video_001.mp4,2151.0,ball,"226,160,646,160,646,400,226,400",218,140.0
/videos/video_001.mp4,2152.0,ball,"206,162,626,162,626,402,206,402",208,141.0
/videos/video_001.mp4,2153.0,ball,"166,176,586,176,586,416,166,416",188,148.0
/videos/video_001.mp4,2154.0,ball,"170,146,590,146,590,386,170,386",190,133.0
/videos/video_001.mp4,2155.0,ball,"164,120,584,120,584,360,164,360",187,120.0
/videos/video_001.mp4,2156.0,ball,"188,120,608,120,608,360,188,360",199,120.0
/videos/video_001.mp4,2157.0,ball,"128,126,548,126,548,366,128,366",169,123.0
/videos/video_001.mp4,2158.0,ball,"164,122,584,122,584,362,164,362",187,121.0
/videos/video_001.mp4,2159.0,ball,"190,132,610,132,610,372,190,372",200,126.0
/videos/video_001.mp4,2160.0,ball,"234,124,654,124,654,364,234,364",222,122.0
/videos/video_001.mp4,2161.0,ball,"340,126,760,126,760,366,340,366",275,123.0
/videos/video_001.mp4,2162.0,ball,"442,118,862,118,862,358,442,358",326,119.0
/videos/video_001.mp4,2163.0,ball,"570,134,990,134,990,374,570,374",390,127.0
/videos/video_001.mp4,2165.0,ball,"798,204,1218,204,1218,444,798,444",504,162.0
/videos/video_001.mp4,2166.0,ball,"846,282,1266,282,1266,522,846,522",528,201.0
/videos/video_001.mp4,2167.0,ball,"712,322,1132,322,1132,562,712,562",461,221.0
/videos/video_001.mp4,2168.0,ball,"448,408,868,408,868,648,448,648",329,264.0
/videos/video_001.mp4,2169.0,ball,"210,370,630,370,630,610,210,610",210,245.0
/videos/video_001.mp4,2170.0,ball,"98,318,518,318,518,558,98,558",154,219.0
/videos/video_001.mp4,2171.0,ball,"202,136,622,136,622,376,202,376",206,128.0
/videos/video_001.mp4,2172.0,ball,"242,86,662,86,662,326,242,326",226,103.0
/videos/video_001.mp4,2173.0,ball,"206,104,626,104,626,344,206,344",208,112.0
/videos/video_001.mp4,2174.0,ball,"68,140,488,140,488,380,68,380",139,130.0
/videos/video_001.mp4,2175.0,ball,"34,140,454,140,454,380,34,380",122,130.0
/videos/video_001.mp4,2176.0,ball,"164,124,584,124,584,364,164,364",187,122.0
/videos/video_001.mp4,2177.0,ball,"222,100,642,100,642,340,222,340",216,110.0
/videos/video_001.mp4,2178.0,ball,"272,94,692,94,692,334,272,334",241,107.0
/videos/video_001.mp4,2179.0,ball,"324,84,744,84,744,324,324,324",267,102.0
/videos/video_001.mp4,2180.0,ball,"388,70,808,70,808,310,388,310",299,95.0
/videos/video_001.mp4,2181.0,ball,"448,56,868,56,868,296,448,296",329,88.0
/videos/video_001.mp4,2182.0,ball,"488,70,908,70,908,310,488,310",349,95.0
/videos/video_001.mp4,2183.0,ball,"554,76,974,76,974,316,554,316",382,98.0
/videos/video_001.mp4,2184.0,ball,"638,100,1058,100,1058,340,638,340",424,110.0
/videos/video_001.mp4,2185.0,ball,"628,94,1048,94,1048,334,628,334",419,107.0
/videos/video_001.mp4,2186.0,ball,"562,86,982,86,982,326,562,326",386,103.0
/videos/video_001.mp4,2187.0,ball,"592,118,1012,118,1012,358,592,358",401,119.0
/videos/video_001.mp4,2188.0,ball,"596,156,1016,156,1016,396,596,396",403,138.0
/videos/video_001.mp4,2189.0,ball,"498,114,918,114,918,354,498,354",354,117.0
/videos/video_001.mp4,2190.0,ball,"438,128,858,128,858,368,438,368",324,124.0
/videos/video_001.mp4,2191.0,ball,"416,124,836,124,836,364,416,364",313,122.0
/videos/video_001.mp4,2192.0,ball,"436,92,856,92,856,332,436,332",323,106.0
/videos/video_001.mp4,2193.0,ball,"488,98,908,98,908,338,488,338",349,109.0
/videos/video_001.mp4,2194.0,ball,"534,108,954,108,954,348,534,348",372,114.0
/videos/video_001.mp4,2195.0,ball,"440,130,860,130,860,370,440,370",325,125.0
/videos/video_001.mp4,2196.0,ball,"390,146,810,146,810,386,390,386",300,133.0
/videos/video_001.mp4,2197.0,ball,"326,152,746,152,746,392,326,392",268,136.0
/videos/video_001.mp4,2198.0,ball,"324,152,744,152,744,392,324,392",267,136.0
/videos/video_001.mp4,2199.0,ball,"488,118,908,118,908,358,488,358",349,119.0
/videos/video_001.mp4,2200.0,ball,"564,114,984,114,984,354,564,354",387,117.0
/videos/video_001.mp4,2201.0,ball,"580,106,1000,106,1000,346,580,346",395,113.0
/videos/video_001.mp4,2202.0,ball,"696,118,1116,118,1116,358,696,358",453,119.0
/videos/video_001.mp4,2203.0,ball,"820,188,1240,188,1240,428,820,428",515,154.0
/videos/video_001.mp4,2204.0,ball,"862,226,1280,226,1280,466,862,466",536,173.0
/videos/video_001.mp4,2205.0,ball,"914,304,1280,304,1280,544,914,544",562,212.0
/videos/video_001.mp4,2206.0,ball,"974,404,1280,404,1280,644,974,644",592,262.0
/videos/video_001.mp4,2207.0,ball,"986,424,1280,424,1280,664,986,664",598,272.0
/videos/video_001.mp4,2208.0,ball,"946,388,1280,388,1280,628,946,628",578,254.0
/videos/video_001.mp4,2209.0,ball,"898,360,1280,360,1280,600,898,600",554,240.0
/videos/video_001.mp4,2210.0,ball,"844,366,1264,366,1264,606,844,606",527,243.0
/videos/video_001.mp4,2211.0,ball,"748,270,1168,270,1168,510,748,510",479,195.0
/videos/video_001.mp4,2212.0,ball,"618,176,1038,176,1038,416,618,416",414,148.0
/videos/video_001.mp4,2213.0,ball,"408,158,828,158,828,398,408,398",309,139.0
/videos/video_001.mp4,2214.0,ball,"248,156,668,156,668,396,248,396",229,138.0
/videos/video_001.mp4,2215.0,ball,"98,158,518,158,518,398,98,398",154,139.0
/videos/video_001.mp4,2216.0,ball,"40,158,460,158,460,398,40,398",125,139.0
/videos/video_001.mp4,2217.0,ball,"20,164,440,164,440,404,20,404",115,142.0
/videos/video_001.mp4,2218.0,ball,"0,160,412,160,412,400,0,400",101,140.0
/videos/video_001.mp4,2219.0,ball,"0,170,412,170,412,410,0,410",101,145.0
/videos/video_001.mp4,2220.0,ball,"18,160,438,160,438,400,18,400",114,140.0
/videos/video_001.mp4,2221.0,ball,"66,104,486,104,486,344,66,344",138,112.0
/videos/video_001.mp4,2222.0,ball,"416,68,836,68,836,308,416,308",313,94.0
/videos/video_001.mp4,2223.0,ball,"438,76,858,76,858,316,438,316",324,98.0
/videos/video_001.mp4,2224.0,ball,"458,70,878,70,878,310,458,310",334,95.0
/videos/video_001.mp4,2225.0,ball,"554,80,974,80,974,320,554,320",382,100.0
/videos/video_001.mp4,2226.0,ball,"572,82,992,82,992,322,572,322",391,101.0
/videos/video_001.mp4,2227.0,ball,"632,88,1052,88,1052,328,632,328",421,104.0
/videos/video_001.mp4,2228.0,ball,"648,100,1068,100,1068,340,648,340",429,110.0
/videos/video_001.mp4,2229.0,ball,"678,104,1098,104,1098,344,678,344",444,112.0
/videos/video_001.mp4,2230.0,ball,"720,130,1140,130,1140,370,720,370",465,125.0
/videos/video_001.mp4,2231.0,ball,"768,160,1188,160,1188,400,768,400",489,140.0
/videos/video_001.mp4,2232.0,ball,"818,198,1238,198,1238,438,818,438",514,159.0
/videos/video_001.mp4,2233.0,ball,"788,168,1208,168,1208,408,788,408",499,144.0
/videos/video_001.mp4,2234.0,ball,"768,168,1188,168,1188,408,768,408",489,144.0
/videos/video_001.mp4,2235.0,ball,"766,168,1186,168,1186,408,766,408",488,144.0
/videos/video_001.mp4,2236.0,ball,"752,154,1172,154,1172,394,752,394",481,137.0
/videos/video_001.mp4,2237.0,ball,"690,164,1110,164,1110,404,690,404",450,142.0
/videos/video_001.mp4,2238.0,ball,"472,118,892,118,892,358,472,358",341,119.0
/videos/video_001.mp4,2239.0,ball,"494,86,914,86,914,326,494,326",352,103.0
/videos/video_001.mp4,2240.0,ball,"576,108,996,108,996,348,576,348",393,114.0
/videos/video_001.mp4,2241.0,ball,"660,120,1080,120,1080,360,660,360",435,120.0
/videos/video_001.mp4,2242.0,ball,"852,190,1272,190,1272,430,852,430",531,155.0
/videos/video_001.mp4,2243.0,ball,"830,200,1250,200,1250,440,830,440",520,160.0
/videos/video_001.mp4,2244.0,ball,"820,198,1240,198,1240,438,820,438",515,159.0
/videos/video_001.mp4,2245.0,ball,"982,372,1280,372,1280,612,982,612",596,246.0
/videos/video_001.mp4,2246.0,ball,"702,196,1122,196,1122,436,702,436",456,158.0
/videos/video_001.mp4,2247.0,ball,"788,190,1208,190,1208,430,788,430",499,155.0
/videos/video_001.mp4,2248.0,ball,"622,318,1042,318,1042,558,622,558",416,219.0
/videos/video_001.mp4,2249.0,ball,"508,314,928,314,928,554,508,554",359,217.0
/videos/video_001.mp4,2250.0,ball,"440,290,860,290,860,530,440,530",325,205.0
/videos/video_001.mp4,2251.0,ball,"358,256,778,256,778,496,358,496",284,188.0
/videos/video_001.mp4,2252.0,ball,"334,228,754,228,754,468,334,468",272,174.0
/videos/video_001.mp4,2253.0,ball,"328,194,748,194,748,434,328,434",269,157.0
/videos/video_001.mp4,2254.0,ball,"286,206,706,206,706,446,286,446",248,163.0
/videos/video_001.mp4,2255.0,ball,"280,186,700,186,700,426,280,426",245,153.0
/videos/video_001.mp4,2256.0,ball,"290,136,710,136,710,376,290,376",250,128.0
/videos/video_001.mp4,2257.0,ball,"308,68,728,68,728,308,308,308",259,94.0
/videos/video_001.mp4,2258.0,ball,"270,106,690,106,690,346,270,346",240,113.0
/videos/video_001.mp4,2259.0,ball,"164,128,584,128,584,368,164,368",187,124.0
/videos/video_001.mp4,2260.0,ball,"0,226,418,226,418,466,0,466",104,173.0
/videos/video_001.mp4,2261.0,ball,"114,190,534,190,534,430,114,430",162,155.0
/videos/video_001.mp4,2262.0,ball,"14,172,434,172,434,412,14,412",112,146.0
/videos/video_001.mp4,2263.0,ball,"0,336,302,336,302,576,0,576",46,228.0
/videos/video_001.mp4,2264.0,ball,"0,336,316,336,316,576,0,576",53,228.0
/videos/video_001.mp4,2265.0,ball,"0,334,370,334,370,574,0,574",80,227.0
/videos/video_001.mp4,2266.0,ball,"0,316,382,316,382,556,0,556",86,218.0
/videos/video_001.mp4,2267.0,ball,"24,268,444,268,444,508,24,508",117,194.0
/videos/video_001.mp4,2268.0,ball,"218,118,638,118,638,358,218,358",214,119.0
/videos/video_001.mp4,2269.0,ball,"324,82,744,82,744,322,324,322",267,101.0
/videos/video_001.mp4,2270.0,ball,"294,78,714,78,714,318,294,318",252,99.0
/videos/video_001.mp4,2271.0,ball,"282,78,702,78,702,318,282,318",246,99.0
/videos/video_001.mp4,2272.0,ball,"310,80,730,80,730,320,310,320",260,100.0
/videos/video_001.mp4,2273.0,ball,"288,86,708,86,708,326,288,326",249,103.0
/videos/video_001.mp4,2274.0,ball,"296,94,716,94,716,334,296,334",253,107.0
/videos/video_001.mp4,2275.0,ball,"296,96,716,96,716,336,296,336",253,108.0
/videos/video_001.mp4,2276.0,ball,"312,96,732,96,732,336,312,336",261,108.0
/videos/video_001.mp4,2277.0,ball,"266,92,686,92,686,332,266,332",238,106.0
/videos/video_001.mp4,2278.0,ball,"244,106,664,106,664,346,244,346",227,113.0
/videos/video_001.mp4,2279.0,ball,"128,128,548,128,548,368,128,368",169,124.0
/videos/video_001.mp4,2280.0,ball,"8,154,428,154,428,394,8,394",109,137.0
/videos/video_001.mp4,2281.0,ball,"0,192,392,192,392,432,0,432",91,156.0
/videos/video_001.mp4,2282.0,ball,"0,198,402,198,402,438,0,438",96,159.0
/videos/video_001.mp4,2283.0,ball,"0,182,404,182,404,422,0,422",97,151.0
/videos/video_001.mp4,2284.0,ball,"0,184,402,184,402,424,0,424",96,152.0
